step,element_tag,element_id,kind,demand_ratio,state,mid_y,distance_to_support_m
4,38,M038,ARCH,0.18513558972934788,BAJO,-94.7742445625,8.498789062499995
4,39,M039,DECK_LONG,0.10789261901590398,BAJO,-98.1737601875,11.898304687499987
4,40,M040,ARCH,0.17454563274610943,BAJO,-98.1737601875,11.898304687499987
4,41,M041,DECK_LONG,0.10306960458969636,BAJO,-101.57327581250001,11.898304687499987
4,42,M042,ARCH,0.1671934766085978,BAJO,-101.57327581250001,11.898304687499987
4,43,M043,DECK_LONG,0.11835818025068322,BAJO,-104.9727914375,8.498789062499995
4,44,M044,ARCH,0.16268651372923235,BAJO,-104.9727914375,8.498789062499995
4,45,M045,DECK_LONG,0.11961089988139449,BAJO,-108.3723070625,5.099273437500003
4,46,M046,ARCH,0.19314514154745585,BAJO,-108.3723070625,5.099273437500003
4,47,M047,DECK_LONG,0.1327422277451967,BAJO,-111.77182268749999,1.6997578125000103
4,48,M048,ARCH,0.21489197100965882,BAJO,-111.77182268749999,1.6997578125000103
4,49,M049,SPANDREL,0.23117292000000003,BAJO,-36.0606976,0.0
4,50,M050,SPANDREL,0.17010032716585005,BAJO,-38.8191824375,2.7584848374999993
4,51,M051,SPANDREL,0.16396106065487015,BAJO,-41.577667274999996,5.516969674999999
4,52,M052,SPANDREL,0.14173890185158225,BAJO,-44.3361521125,8.275454512500005
4,53,M053,SPANDREL,0.14826651550809025,BAJO,-47.094636949999995,11.033939349999997
4,54,M054,SPANDREL,0.15982283070850825,BAJO,-49.8531217875,8.275454512499998
4,55,M055,SPANDREL,0.15021277296020713,BAJO,-52.611606625,5.516969674999999
4,56,M056,SPANDREL,0.17570495079569684,BAJO,-55.3700914625,2.7584848374999993
4,57,M057,SPANDREL,0.22876128,BAJO,-58.1285763,0.0
4,58,M058,SPANDREL,0.16241525354179215,BAJO,-61.6469362,3.5183599
4,59,M059,SPANDREL,0.1578754238842654,BAJO,-65.1652961,7.036719800000007
4,60,M060,SPANDREL,0.16227895735959688,BAJO,-68.683656,10.5550797
4,61,M061,SPANDREL,0.14553448012420894,BAJO,-72.2020159,14.0734396
4,62,M062,SPANDREL,0.15577816826655666,BAJO,-75.7203758,10.555079700000007
4,63,M063,SPANDREL,0.14449194996001058,BAJO,-79.2387357,7.0367198
4,64,M064,SPANDREL,0.1678290953265186,BAJO,-82.75709560000001,3.518359899999993
4,65,M065,SPANDREL,0.22634964000000005,BAJO,-86.2754555,0.0
4,66,M066,SPANDREL,0.1613133967505153,BAJO,-89.67497112500001,3.3995156250000065
4,67,M067,SPANDREL,0.15667255778642084,BAJO,-93.07448675,6.799031249999999
4,68,M068,SPANDREL,0.16086038921534845,BAJO,-96.474002375,10.198546874999991
4,69,M069,SPANDREL,0.14396599447532651,BAJO,-99.873518,13.598062499999997
4,70,M070,SPANDREL,0.15434879924711095,BAJO,-103.27303362500001,10.198546874999991
4,71,M071,SPANDREL,0.14324348140472765,BAJO,-106.67254925,6.799031249999999
4,72,M072,SPANDREL,0.1667539834874635,BAJO,-110.072064875,3.3995156250000065
4,73,M073,SPANDREL,0.22393800000000003,BAJO,-113.4715805,0.0
4,74,M074,DECK_LONG,0.13328484408614838,BAJO,-37.439940018749994,1.379242418749996
4,75,M075,ARCH,0.21600676835946075,BAJO,-37.439940018749994,1.379242418749996
4,76,M076,DECK_LONG,0.13014342899532066,BAJO,-40.19842485625,4.1377272562500025
4,77,M077,ARCH,0.17915161604123042,BAJO,-40.19842485625,4.1377272562500025
4,78,M078,DECK_LONG,0.11718167339809735,BAJO,-42.95690969375,6.896212093750002
4,79,M079,ARCH,0.18907188277059792,BAJO,-42.95690969375,6.896212093750002
4,80,M080,DECK_LONG,0.10926798864610458,BAJO,-45.71539453125,9.654696931250001
4,81,M081,ARCH,0.17673699161697365,BAJO,-45.71539453125,9.654696931250001
4,82,M082,DECK_LONG,0.10439961291434745,BAJO,-48.47387936875,9.654696931250001
4,83,M083,ARCH,0.1693156871478317,BAJO,-48.47387936875,9.654696931250001
4,84,M084,DECK_LONG,0.1208840959383216,BAJO,-51.23236420625,6.896212093750002
4,85,M085,ARCH,0.1662139387341525,BAJO,-51.23236420625,6.896212093750002
4,86,M086,DECK_LONG,0.12343907053192539,BAJO,-53.99084904375,4.137727256249995
4,87,M087,ARCH,0.19929114334787884,BAJO,-53.99084904375,4.137727256249995
4,88,M088,DECK_LONG,0.13624167509829835,BAJO,-56.749333881249996,1.3792424187500032
4,89,M089,ARCH,0.2205141327072503,BAJO,-56.749333881249996,1.3792424187500032
4,90,M090,DECK_LONG,0.14904375133150458,BAJO,-59.887756249999995,1.7591799499999965
4,91,M091,ARCH,0.20559481698457557,BAJO,-59.887756249999995,1.7591799499999965
4,92,M092,DECK_LONG,0.1232851681262607,BAJO,-63.40611615,5.277539850000004
4,93,M093,ARCH,0.16931578911850537,BAJO,-63.40611615,5.277539850000004
4,94,M094,DECK_LONG,0.11226654195968007,BAJO,-66.92447605000001,8.795899750000011
4,95,M095,ARCH,0.18136759605764147,BAJO,-66.92447605000001,8.795899750000011
4,96,M096,DECK_LONG,0.1056333097535106,BAJO,-70.44283595,12.314259650000004
4,97,M097,ARCH,0.1710905359955869,BAJO,-70.44283595,12.314259650000004
4,98,M098,DECK_LONG,0.11883747347269943,BAJO,-73.96119585,12.314259650000011
4,99,M099,ARCH,0.16374642713727078,BAJO,-73.96119585,12.314259650000011
4,100,M100,DECK_LONG,0.11589389388083289,BAJO,-77.47955575,8.795899750000004
4,101,M101,ARCH,0.15897312154442658,BAJO,-77.47955575,8.795899750000004
4,102,M102,DECK_LONG,0.11679647506698382,BAJO,-80.99791565000001,5.277539849999997
4,103,M103,ARCH,0.18880746930912365,BAJO,-80.99791565000001,5.277539849999997
4,104,M104,DECK_LONG,0.12955511817077298,BAJO,-84.51627555000002,1.7591799499999894
4,105,M105,ARCH,0.20998354049984574,BAJO,-84.51627555000002,1.7591799499999894
4,106,M106,DECK_LONG,0.14652785273716015,BAJO,-87.97521331250002,1.6997578125000103
4,107,M107,ARCH,0.2016730642756262,BAJO,-87.97521331250002,1.6997578125000103
4,108,M108,DECK_LONG,0.12114437295679699,BAJO,-91.37472893750001,5.099273437500003
4,109,M109,ARCH,0.19548275294288647,BAJO,-91.37472893750001,5.099273437500003
4,110,M110,DECK_LONG,0.1099949294188377,BAJO,-94.7742445625,8.498789062499995
4,111,M111,ARCH,0.17792971348239722,BAJO,-94.7742445625,8.498789062499995
4,112,M112,DECK_LONG,0.10324823475362997,BAJO,-98.1737601875,11.898304687499987
4,113,M113,ARCH,0.16746577868776488,BAJO,-98.1737601875,11.898304687499987
4,114,M114,DECK_LONG,0.11646686688471755,BAJO,-101.57327581250001,11.898304687499987
4,115,M115,ARCH,0.16011362255025327,BAJO,-101.57327581250001,11.898304687499987
4,116,M116,DECK_LONG,0.11363112543268357,BAJO,-104.9727914375,8.498789062499995
4,117,M117,ARCH,0.18347269521082082,BAJO,-104.9727914375,8.498789062499995
4,118,M118,DECK_LONG,0.1146271123863364,BAJO,-108.3723070625,5.099273437500003
4,119,M119,ARCH,0.1855479045123063,BAJO,-108.3723070625,5.099273437500003
4,120,M120,DECK_LONG,0.14941838700966867,BAJO,-111.77182268749999,1.6997578125000103
4,121,M121,ARCH,0.20607936652030373,BAJO,-111.77182268749999,1.6997578125000103
4,122,M122,SPANDREL,0.22221540000000004,BAJO,-36.0606976,0.0
4,123,M123,SPANDREL,0.16281431644704925,BAJO,-38.8191824375,2.7584848374999993
4,124,M124,SPANDREL,0.1573415147278102,BAJO,-41.577667274999996,5.516969674999999
4,125,M125,SPANDREL,0.16006720812549374,BAJO,-44.3361521125,8.275454512500005
4,126,M126,SPANDREL,0.1420186558594511,BAJO,-47.094636949999995,11.033939349999997
4,127,M127,SPANDREL,0.1534690178668856,BAJO,-49.8531217875,8.275454512499998
4,128,M128,SPANDREL,0.16930761698057245,BAJO,-52.611606625,5.516969674999999
4,129,M129,SPANDREL,0.168418940076896,BAJO,-55.3700914625,2.7584848374999993
4,130,M130,SPANDREL,0.21980376000000001,BAJO,-58.1285763,0.0
4,131,M131,SPANDREL,0.18271716023451617,BAJO,-61.6469362,3.5183599
4,132,M132,SPANDREL,0.1514315290318464,BAJO,-65.1652961,7.036719800000007
4,133,M133,SPANDREL,0.15601893823296553,BAJO,-68.683656,10.5550797
4,134,M134,SPANDREL,0.13933137113530822,BAJO,-72.2020159,14.0734396
4,135,M135,SPANDREL,0.1495181491399253,BAJO,-75.7203758,10.555079700000007
4,136,M136,SPANDREL,0.16308010818814228,BAJO,-79.2387357,7.0367198
4,137,M137,SPANDREL,0.16079110100637428,BAJO,-82.75709560000001,3.518359899999993
4,138,M138,SPANDREL,0.21739212000000002,BAJO,-86.2754555,0.0
4,139,M139,SPANDREL,0.18171559701407114,BAJO,-89.67497112500001,3.3995156250000065
4,140,M140,SPANDREL,0.1502067061952352,BAJO,-93.07448675,6.799031249999999
4,141,M141,SPANDREL,0.15458996924593457,BAJO,-96.474002375,10.198546874999991
4,142,M142,SPANDREL,0.1377585054929741,BAJO,-99.873518,13.598062499999997
4,143,M143,SPANDREL,0.14807837927769707,BAJO,-103.27303362500001,10.198546874999991
4,144,M144,SPANDREL,0.16189497637930153,BAJO,-106.67254925,6.799031249999999
4,145,M145,SPANDREL,0.1596812207294308,BAJO,-110.072064875,3.3995156250000065
4,146,M146,SPANDREL,0.21498048000000003,BAJO,-113.4715805,0.0
4,147,M147,DECK_CROSS,0.15526890000000002,BAJO,-36.0606976,0.0
4,148,M148,DECK_CROSS,0.11406682864835908,BAJO,-38.8191824375,2.7584848374999993
4,149,M149,DECK_CROSS,0.1100557373537419,BAJO,-41.577667274999996,5.516969674999999
4,150,M150,DECK_CROSS,0.11180266827086012,BAJO,-44.3361521125,8.275454512500005
4,151,M151,DECK_CROSS,0.0994523812952086,BAJO,-47.094636949999995,11.033939349999997
4,152,M152,DECK_CROSS,0.10730390218544547,BAJO,-49.8531217875,8.275454512499998
4,153,M153,DECK_CROSS,0.10068190483465347,BAJO,-52.611606625,5.516969674999999
4,154,M154,DECK_CROSS,0.11788816294143643,BAJO,-55.3700914625,2.7584848374999993
4,155,M155,DECK_CROSS,0.1536246,BAJO,-58.1285763,0.0
4,156,M156,DECK_CROSS,0.10889204498824699,BAJO,-61.6469362,3.5183599
4,157,M157,DECK_CROSS,0.10595250190035078,BAJO,-65.1652961,7.036719800000007
4,158,M158,DECK_CROSS,0.1090031302469372,BAJO,-68.683656,10.5550797
4,159,M159,DECK_CROSS,0.09760136520997618,BAJO,-72.2020159,14.0734396
4,160,M160,DECK_CROSS,0.10457077404713705,BAJO,-75.7203758,10.555079700000007
4,161,M161,DECK_CROSS,0.1138947149614616,BAJO,-79.2387357,7.0367198
4,162,M162,DECK_CROSS,0.1125833007505605,BAJO,-82.75709560000001,3.518359899999993
4,163,M163,DECK_CROSS,0.15198030000000004,BAJO,-86.2754555,0.0
4,164,M164,DECK_CROSS,0.10813166139684624,BAJO,-89.67497112500001,3.3995156250000065
4,165,M165,DECK_CROSS,0.10512660803850749,BAJO,-93.07448675,6.799031249999999
4,166,M166,DECK_CROSS,0.10803319720030387,BAJO,-96.474002375,10.198546874999991
4,167,M167,DECK_CROSS,0.09653079457696585,BAJO,-99.873518,13.598062499999997
4,168,M168,DECK_CROSS,0.10359347676741465,BAJO,-103.27303362500001,10.198546874999991
4,169,M169,DECK_CROSS,0.11309588316400726,BAJO,-106.67254925,6.799031249999999
4,170,M170,DECK_CROSS,0.1118411523538564,BAJO,-110.072064875,3.3995156250000065
4,171,M171,DECK_CROSS,0.15033600000000003,BAJO,-113.4715805,0.0
5,1,M001,DECK_LONG,0.17399813263806063,BAJO,-37.439940018749994,1.379242418749996
5,2,M002,ARCH,0.2812768713188002,BAJO,-37.439940018749994,1.379242418749996
5,3,M003,DECK_LONG,0.14419300371640642,BAJO,-40.19842485625,4.1377272562500025
5,4,M004,ARCH,0.23370869374506148,BAJO,-40.19842485625,4.1377272562500025
5,5,M005,DECK_LONG,0.1524935283754861,BAJO,-42.95690969375,6.896212093750002
5,6,M006,ARCH,0.2098838997173615,BAJO,-42.95690969375,6.896212093750002
5,7,M007,DECK_LONG,0.14244506770696802,BAJO,-45.71539453125,9.654696931250001
5,8,M008,ARCH,0.22985429119703613,BAJO,-45.71539453125,9.654696931250001
5,9,M009,DECK_LONG,0.1363595980422716,BAJO,-48.47387936875,9.654696931250001
5,10,M010,ARCH,0.22057766061060868,BAJO,-48.47387936875,9.654696931250001
5,11,M011,DECK_LONG,0.13375001426560088,BAJO,-51.23236420625,6.896212093750002
5,12,M012,ARCH,0.21693882071626436,BAJO,-51.23236420625,6.896212093750002
5,13,M013,DECK_LONG,0.16070741610785813,BAJO,-53.99084904375,4.137727256249995
5,14,M014,ARCH,0.22093362045353085,BAJO,-53.99084904375,4.137727256249995
5,15,M015,DECK_LONG,0.17769417140324806,BAJO,-56.749333881249996,1.3792424187500032
5,16,M016,ARCH,0.28691107675353716,BAJO,-56.749333881249996,1.3792424187500032
5,17,M017,DECK_LONG,0.16554265099598764,BAJO,-59.887756249999995,1.7591799499999965
5,18,M018,ARCH,0.26796533001889467,BAJO,-59.887756249999995,1.7591799499999965
5,19,M019,DECK_LONG,0.16030888734684054,BAJO,-63.40611615,5.277539850000004
5,20,M020,ARCH,0.22109965589358088,BAJO,-63.40611615,5.277539850000004
5,21,M021,DECK_LONG,0.1462276243214734,BAJO,-66.92447605000001,8.795899750000011
5,22,M022,ARCH,0.20078996438546057,BAJO,-66.92447605000001,8.795899750000011
5,23,M023,DECK_LONG,0.13784076314964008,BAJO,-70.44283595,12.314259650000004
5,24,M024,ARCH,0.22270330102764194,BAJO,-70.44283595,12.314259650000004
5,25,M025,DECK_LONG,0.13181859388582087,BAJO,-73.96119585,12.314259650000011
5,26,M026,ARCH,0.2135231649547468,BAJO,-73.96119585,12.314259650000011
5,27,M027,DECK_LONG,0.15076181422291446,BAJO,-77.47955575,8.795899750000004
5,28,M028,ARCH,0.2077018392352182,BAJO,-77.47955575,8.795899750000004
5,29,M029,DECK_LONG,0.1521980210227444,BAJO,-80.99791565000001,5.277539849999997
5,30,M030,ARCH,0.2454642561318538,BAJO,-80.99791565000001,5.277539849999997
5,31,M031,DECK_LONG,0.16914140427850916,BAJO,-84.51627555000002,1.7591799499999894
5,32,M032,ARCH,0.27345123441298236,BAJO,-84.51627555000002,1.7591799499999894
5,33,M033,DECK_LONG,0.1623146168408603,BAJO,-87.97521331250002,1.6997578125000103
5,34,M034,ARCH,0.26310708595622667,BAJO,-87.97521331250002,1.6997578125000103
5,35,M035,DECK_LONG,0.15766020056481883,BAJO,-91.37472893750001,5.099273437500003
5,36,M036,ARCH,0.21695955763840538,BAJO,-91.37472893750001,5.099273437500003
5,37,M037,DECK_LONG,0.14340248029604669,BAJO,-94.7742445625,8.498789062499995
5,38,M038,ARCH,0.2314194871616849,BAJO,-94.7742445625,8.498789062499995
5,39,M039,DECK_LONG,0.13486577376988,BAJO,-98.1737601875,11.898304687499987
5,40,M040,ARCH,0.2181820409326368,BAJO,-98.1737601875,11.898304687499987
5,41,M041,DECK_LONG,0.12883700573712045,BAJO,-101.57327581250001,11.898304687499987
5,42,M042,ARCH,0.20899184576074725,BAJO,-101.57327581250001,11.898304687499987
5,43,M043,DECK_LONG,0.14794772531335404,BAJO,-104.9727914375,8.498789062499995
5,44,M044,ARCH,0.20335814216154047,BAJO,-104.9727914375,8.498789062499995
5,45,M045,DECK_LONG,0.1495136248517431,BAJO,-108.3723070625,5.099273437500003
5,46,M046,ARCH,0.2414314269343198,BAJO,-108.3723070625,5.099273437500003
5,47,M047,DECK_LONG,0.1659277846814959,BAJO,-111.77182268749999,1.6997578125000103
5,48,M048,ARCH,0.2686149637620736,BAJO,-111.77182268749999,1.6997578125000103
5,49,M049,SPANDREL,0.2889661500000001,BAJO,-36.0606976,0.0
5,50,M050,SPANDREL,0.2126254089573126,BAJO,-38.8191824375,2.7584848374999993
5,51,M051,SPANDREL,0.2049513258185877,BAJO,-41.577667274999996,5.516969674999999
5,52,M052,SPANDREL,0.1771736273144778,BAJO,-44.3361521125,8.275454512500005
5,53,M053,SPANDREL,0.18533314438511278,BAJO,-47.094636949999995,11.033939349999997
5,54,M054,SPANDREL,0.19977853838563533,BAJO,-49.8531217875,8.275454512499998
5,55,M055,SPANDREL,0.18776596620025893,BAJO,-52.611606625,5.516969674999999
5,56,M056,SPANDREL,0.2196311884946211,BAJO,-55.3700914625,2.7584848374999993
5,57,M057,SPANDREL,0.28595160000000003,BAJO,-58.1285763,0.0
5,58,M058,SPANDREL,0.20301906692724014,BAJO,-61.6469362,3.5183599
5,59,M059,SPANDREL,0.19734427985533176,BAJO,-65.1652961,7.036719800000007
5,60,M060,SPANDREL,0.20284869669949612,BAJO,-68.683656,10.5550797
5,61,M061,SPANDREL,0.1819181001552612,BAJO,-72.2020159,14.0734396
5,62,M062,SPANDREL,0.19472271033319585,BAJO,-75.7203758,10.555079700000007
5,63,M063,SPANDREL,0.18061493745001322,BAJO,-79.2387357,7.0367198
5,64,M064,SPANDREL,0.20978636915814824,BAJO,-82.75709560000001,3.518359899999993
5,65,M065,SPANDREL,0.2829370500000001,BAJO,-86.2754555,0.0
5,66,M066,SPANDREL,0.2016417459381441,BAJO,-89.67497112500001,3.3995156250000065
5,67,M067,SPANDREL,0.19584069723302608,BAJO,-93.07448675,6.799031249999999
5,68,M068,SPANDREL,0.20107548651918558,BAJO,-96.474002375,10.198546874999991
5,69,M069,SPANDREL,0.17995749309415812,BAJO,-99.873518,13.598062499999997
5,70,M070,SPANDREL,0.1929359990588887,BAJO,-103.27303362500001,10.198546874999991
5,71,M071,SPANDREL,0.17905435175590956,BAJO,-106.67254925,6.799031249999999
5,72,M072,SPANDREL,0.20844247935932939,BAJO,-110.072064875,3.3995156250000065
5,73,M073,SPANDREL,0.2799225000000001,BAJO,-113.4715805,0.0
5,74,M074,DECK_LONG,0.16660605510768547,BAJO,-37.439940018749994,1.379242418749996
5,75,M075,ARCH,0.2700084604493259,BAJO,-37.439940018749994,1.379242418749996
5,76,M076,DECK_LONG,0.16267928624415084,BAJO,-40.19842485625,4.1377272562500025
5,77,M077,ARCH,0.223939520051538,BAJO,-40.19842485625,4.1377272562500025
5,78,M078,DECK_LONG,0.1464770917476217,BAJO,-42.95690969375,6.896212093750002
5,79,M079,ARCH,0.23633985346324737,BAJO,-42.95690969375,6.896212093750002
5,80,M080,DECK_LONG,0.13658498580763073,BAJO,-45.71539453125,9.654696931250001
5,81,M081,ARCH,0.22092123952121706,BAJO,-45.71539453125,9.654696931250001
5,82,M082,DECK_LONG,0.1304995161429343,BAJO,-48.47387936875,9.654696931250001
5,83,M083,ARCH,0.21164460893478962,BAJO,-48.47387936875,9.654696931250001
5,84,M084,DECK_LONG,0.151105119922902,BAJO,-51.23236420625,6.896212093750002
5,85,M085,ARCH,0.20776742341769058,BAJO,-51.23236420625,6.896212093750002
5,86,M086,DECK_LONG,0.15429883816490672,BAJO,-53.99084904375,4.137727256249995
5,87,M087,ARCH,0.24911392918484854,BAJO,-53.99084904375,4.137727256249995
5,88,M088,DECK_LONG,0.17030209387287296,BAJO,-56.749333881249996,1.3792424187500032
5,89,M089,ARCH,0.2756426658840629,BAJO,-56.749333881249996,1.3792424187500032
5,90,M090,DECK_LONG,0.18630468916438073,BAJO,-59.887756249999995,1.7591799499999965
5,91,M091,ARCH,0.25699352123071945,BAJO,-59.887756249999995,1.7591799499999965
5,92,M092,DECK_LONG,0.15410646015782586,BAJO,-63.40611615,5.277539850000004
5,93,M093,ARCH,0.2116447363981317,BAJO,-63.40611615,5.277539850000004
5,94,M094,DECK_LONG,0.14033317744960008,BAJO,-66.92447605000001,8.795899750000011
5,95,M095,ARCH,0.22670949507205185,BAJO,-66.92447605000001,8.795899750000011
5,96,M096,DECK_LONG,0.13204163719188824,BAJO,-70.44283595,12.314259650000004
5,97,M097,ARCH,0.21386316999448363,BAJO,-70.44283595,12.314259650000004
5,98,M098,DECK_LONG,0.1485468418408743,BAJO,-73.96119585,12.314259650000011
5,99,M099,ARCH,0.2046830339215885,BAJO,-73.96119585,12.314259650000011
5,100,M100,DECK_LONG,0.1448673673510411,BAJO,-77.47955575,8.795899750000004
5,101,M101,ARCH,0.19871640193053325,BAJO,-77.47955575,8.795899750000004
5,102,M102,DECK_LONG,0.14599559383372976,BAJO,-80.99791565000001,5.277539849999997
5,103,M103,ARCH,0.23600933663640458,BAJO,-80.99791565000001,5.277539849999997
5,104,M104,DECK_LONG,0.16194389771346623,BAJO,-84.51627555000002,1.7591799499999894
5,105,M105,ARCH,0.2624794256248072,BAJO,-84.51627555000002,1.7591799499999894
5,106,M106,DECK_LONG,0.18315981592145023,BAJO,-87.97521331250002,1.6997578125000103
5,107,M107,ARCH,0.2520913303445328,BAJO,-87.97521331250002,1.6997578125000103
5,108,M108,DECK_LONG,0.1514304661959962,BAJO,-91.37472893750001,5.099273437500003
5,109,M109,ARCH,0.24435344117860808,BAJO,-91.37472893750001,5.099273437500003
5,110,M110,DECK_LONG,0.13749366177354716,BAJO,-94.7742445625,8.498789062499995
5,111,M111,ARCH,0.22241214185299657,BAJO,-94.7742445625,8.498789062499995
5,112,M112,DECK_LONG,0.12906029344203748,BAJO,-98.1737601875,11.898304687499987
5,113,M113,ARCH,0.2093322233597061,BAJO,-98.1737601875,11.898304687499987
5,114,M114,DECK_LONG,0.14558358360589696,BAJO,-101.57327581250001,11.898304687499987
5,115,M115,ARCH,0.2001420281878166,BAJO,-101.57327581250001,11.898304687499987
5,116,M116,DECK_LONG,0.14203890679085449,BAJO,-104.9727914375,8.498789062499995
5,117,M117,ARCH,0.22934086901352607,BAJO,-104.9727914375,8.498789062499995
5,118,M118,DECK_LONG,0.14328389048292048,BAJO,-108.3723070625,5.099273437500003
5,119,M119,ARCH,0.23193488064038284,BAJO,-108.3723070625,5.099273437500003
5,120,M120,DECK_LONG,0.18677298376208584,BAJO,-111.77182268749999,1.6997578125000103
5,121,M121,ARCH,0.25759920815037973,BAJO,-111.77182268749999,1.6997578125000103
5,122,M122,SPANDREL,0.27776925,BAJO,-36.0606976,0.0
5,123,M123,SPANDREL,0.20351789555881156,BAJO,-38.8191824375,2.7584848374999993
5,124,M124,SPANDREL,0.19667689340976272,BAJO,-41.577667274999996,5.516969674999999
5,125,M125,SPANDREL,0.2000840101568672,BAJO,-44.3361521125,8.275454512500005
5,126,M126,SPANDREL,0.17752331982431385,BAJO,-47.094636949999995,11.033939349999997
5,127,M127,SPANDREL,0.19183627233360703,BAJO,-49.8531217875,8.275454512499998
5,128,M128,SPANDREL,0.21163452122571555,BAJO,-52.611606625,5.516969674999999
5,129,M129,SPANDREL,0.21052367509612005,BAJO,-55.3700914625,2.7584848374999993
5,130,M130,SPANDREL,0.2747547,BAJO,-58.1285763,0.0
5,131,M131,SPANDREL,0.22839645029314518,BAJO,-61.6469362,3.5183599
5,132,M132,SPANDREL,0.189289411289808,BAJO,-65.1652961,7.036719800000007
5,133,M133,SPANDREL,0.19502367279120694,BAJO,-68.683656,10.5550797
5,134,M134,SPANDREL,0.17416421391913528,BAJO,-72.2020159,14.0734396
5,135,M135,SPANDREL,0.18689768642490667,BAJO,-75.7203758,10.555079700000007
5,136,M136,SPANDREL,0.20385013523517784,BAJO,-79.2387357,7.0367198
5,137,M137,SPANDREL,0.20098887625796785,BAJO,-82.75709560000001,3.518359899999993
5,138,M138,SPANDREL,0.27174015000000007,BAJO,-86.2754555,0.0
5,139,M139,SPANDREL,0.22714449626758895,BAJO,-89.67497112500001,3.3995156250000065
5,140,M140,SPANDREL,0.18775838274404405,BAJO,-93.07448675,6.799031249999999
5,141,M141,SPANDREL,0.19323746155741822,BAJO,-96.474002375,10.198546874999991
5,142,M142,SPANDREL,0.17219813186621763,BAJO,-99.873518,13.598062499999997
5,143,M143,SPANDREL,0.18509797409712134,BAJO,-103.27303362500001,10.198546874999991
5,144,M144,SPANDREL,0.20236872047412696,BAJO,-106.67254925,6.799031249999999
5,145,M145,SPANDREL,0.1996015259117885,BAJO,-110.072064875,3.3995156250000065
5,146,M146,SPANDREL,0.26872560000000006,BAJO,-113.4715805,0.0
5,147,M147,DECK_CROSS,0.19408612500000003,BAJO,-36.0606976,0.0
5,148,M148,DECK_CROSS,0.14258353581044886,BAJO,-38.8191824375,2.7584848374999993
5,149,M149,DECK_CROSS,0.13756967169217735,BAJO,-41.577667274999996,5.516969674999999
5,150,M150,DECK_CROSS,0.13975333533857517,BAJO,-44.3361521125,8.275454512500005
5,151,M151,DECK_CROSS,0.12431547661901074,BAJO,-47.094636949999995,11.033939349999997
5,152,M152,DECK_CROSS,0.13412987773180685,BAJO,-49.8531217875,8.275454512499998
5,153,M153,DECK_CROSS,0.1258523810433168,BAJO,-52.611606625,5.516969674999999
5,154,M154,DECK_CROSS,0.14736020367679556,BAJO,-55.3700914625,2.7584848374999993
5,155,M155,DECK_CROSS,0.19203075000000003,BAJO,-58.1285763,0.0
5,156,M156,DECK_CROSS,0.13611505623530873,BAJO,-61.6469362,3.5183599
5,157,M157,DECK_CROSS,0.1324406273754385,BAJO,-65.1652961,7.036719800000007
5,158,M158,DECK_CROSS,0.1362539128086715,BAJO,-68.683656,10.5550797
5,159,M159,DECK_CROSS,0.12200170651247022,BAJO,-72.2020159,14.0734396
5,160,M160,DECK_CROSS,0.1307134675589213,BAJO,-75.7203758,10.555079700000007
5,161,M161,DECK_CROSS,0.14236839370182702,BAJO,-79.2387357,7.0367198
5,162,M162,DECK_CROSS,0.14072912593820064,BAJO,-82.75709560000001,3.518359899999993
5,163,M163,DECK_CROSS,0.18997537500000003,BAJO,-86.2754555,0.0
5,164,M164,DECK_CROSS,0.1351645767460578,BAJO,-89.67497112500001,3.3995156250000065
5,165,M165,DECK_CROSS,0.13140826004813436,BAJO,-93.07448675,6.799031249999999
5,166,M166,DECK_CROSS,0.13504149650037986,BAJO,-96.474002375,10.198546874999991
5,167,M167,DECK_CROSS,0.12066349322120731,BAJO,-99.873518,13.598062499999997
5,168,M168,DECK_CROSS,0.12949184595926833,BAJO,-103.27303362500001,10.198546874999991
5,169,M169,DECK_CROSS,0.1413698539550091,BAJO,-106.67254925,6.799031249999999
5,170,M170,DECK_CROSS,0.1398014404423205,BAJO,-110.072064875,3.3995156250000065
5,171,M171,DECK_CROSS,0.18792000000000003,BAJO,-113.4715805,0.0
6,1,M001,DECK_LONG,0.20879775916567275,BAJO,-37.439940018749994,1.379242418749996
6,2,M002,ARCH,0.3375322455825602,BAJO,-37.439940018749994,1.379242418749996
6,3,M003,DECK_LONG,0.17303160445968768,BAJO,-40.19842485625,4.1377272562500025
6,4,M004,ARCH,0.2804504324940738,BAJO,-40.19842485625,4.1377272562500025
6,5,M005,DECK_LONG,0.18299223405058332,BAJO,-42.95690969375,6.896212093750002
6,6,M006,ARCH,0.25186067966083375,BAJO,-42.95690969375,6.896212093750002
6,7,M007,DECK_LONG,0.1709340812483616,BAJO,-45.71539453125,9.654696931250001
6,8,M008,ARCH,0.2758251494364433,BAJO,-45.71539453125,9.654696931250001
6,9,M009,DECK_LONG,0.1636315176507259,BAJO,-48.47387936875,9.654696931250001
6,10,M010,ARCH,0.2646931927327304,BAJO,-48.47387936875,9.654696931250001
6,11,M011,DECK_LONG,0.16050001711872103,BAJO,-51.23236420625,6.896212093750002
6,12,M012,ARCH,0.2603265848595172,BAJO,-51.23236420625,6.896212093750002
6,13,M013,DECK_LONG,0.19284889932942978,BAJO,-53.99084904375,4.137727256249995
6,14,M014,ARCH,0.26512034454423705,BAJO,-53.99084904375,4.137727256249995
